X,Y,Name,Description
105.183,-4.45,,"<table> <tr><td><b>src_id:</b><td>20955 <tr><td><b>Name:</b><td>MENGGALA/ASTRA KSETRA <tr><td><b>Area:</b><td>INDONESIA <tr><td><b>Start date:</b><td>01-06-1991 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=20955"">Station details</a></center>"
17.683,-14.65,,"<table> <tr><td><b>src_id:</b><td>23683 <tr><td><b>Name:</b><td>MENONGUE (SERPA PINTO) <tr><td><b>Area:</b><td>ANGOLA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23683"">Station details</a></center>"
7.333,52.733,,"<table> <tr><td><b>src_id:</b><td>20911 <tr><td><b>Name:</b><td>MEPPEN <tr><td><b>Area:</b><td>GERMANY <tr><td><b>Start date:</b><td>01-08-1993 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=20911"">Station details</a></center>"
-120.567,37.367,,"<table> <tr><td><b>src_id:</b><td>23764 <tr><td><b>Name:</b><td>MERCED/CASTLE AFB: CA. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23764"">Station details</a></center>"
98.6,12.433,,"<table> <tr><td><b>src_id:</b><td>20945 <tr><td><b>Name:</b><td>MERGUI <tr><td><b>Area:</b><td>MYANMAR <tr><td><b>Start date:</b><td>01-03-1989 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=20945"">Station details</a></center>"
-101.7,42.9,,"<table> <tr><td><b>src_id:</b><td>23704 <tr><td><b>Name:</b><td>MERRIMAN: NE. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23704"">Station details</a></center>"
37.65,0.083,,"<table> <tr><td><b>src_id:</b><td>20917 <tr><td><b>Name:</b><td>MERU <tr><td><b>Area:</b><td>KENYA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=20917"">Station details</a></center>"
31.95,47.033,,"<table> <tr><td><b>src_id:</b><td>23616 <tr><td><b>Name:</b><td>MIKOLAIV <tr><td><b>Area:</b><td>UKRAINE <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23616"">Station details</a></center>"
43.1,44.217,,"<table> <tr><td><b>src_id:</b><td>20995 <tr><td><b>Name:</b><td>MINERAL NYE VODY <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=20995"">Station details</a></center>"
113.867,62.533,,"<table> <tr><td><b>src_id:</b><td>23744 <tr><td><b>Name:</b><td>MIRNVY <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23744"">Station details</a></center>"
20.35,53.1,,"<table> <tr><td><b>src_id:</b><td>20972 <tr><td><b>Name:</b><td>MLAWA <tr><td><b>Area:</b><td>POLAND <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=20972"">Station details</a></center>"
10.433,63.417,,"<table> <tr><td><b>src_id:</b><td>23533 <tr><td><b>Name:</b><td>MOHOLT <tr><td><b>Area:</b><td>NORWAY <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>31-03-1996 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23533"">Station details</a></center>"
-0.5,43.917,,"<table> <tr><td><b>src_id:</b><td>23567 <tr><td><b>Name:</b><td>MONT-DE-MARSAN <tr><td><b>Area:</b><td>FRANCE <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23567"">Station details</a></center>"
85.317,23.317,,"<table> <tr><td><b>src_id:</b><td>21616 <tr><td><b>Name:</b><td>M.O. RANCHI <tr><td><b>Area:</b><td>INDIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21616"">Station details</a></center>"
37.65,-6.833,,"<table> <tr><td><b>src_id:</b><td>21254 <tr><td><b>Name:</b><td>MOROGORO <tr><td><b>Area:</b><td>UNITED REPUBLIC OF TANZANIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21254"">Station details</a></center>"
44.317,-20.283,,"<table> <tr><td><b>src_id:</b><td>21256 <tr><td><b>Name:</b><td>MORONDAVA <tr><td><b>Area:</b><td>MADAGASCAR <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21256"">Station details</a></center>"
-95.867,35.683,,"<table> <tr><td><b>src_id:</b><td>23726 <tr><td><b>Name:</b><td>MORRIS: OK. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23726"">Station details</a></center>"
73.383,33.917,,"<table> <tr><td><b>src_id:</b><td>23641 <tr><td><b>Name:</b><td>MURREE <tr><td><b>Area:</b><td>PAKISTAN <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23641"">Station details</a></center>"
33.8,-1.5,,"<table> <tr><td><b>src_id:</b><td>21314 <tr><td><b>Name:</b><td>MUSOMA <tr><td><b>Area:</b><td>UNITED REPUBLIC OF TANZANIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21314"">Station details</a></center>"
143.233,73.183,,"<table> <tr><td><b>src_id:</b><td>21272 <tr><td><b>Name:</b><td>MYS SHALAUROVA <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21272"">Station details</a></center>"
33.617,-11.883,,"<table> <tr><td><b>src_id:</b><td>21289 <tr><td><b>Name:</b><td>MZIMBA <tr><td><b>Area:</b><td>MALAWI <tr><td><b>Start date:</b><td>01-01-1989 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21289"">Station details</a></center>"
34.017,-11.45,,"<table> <tr><td><b>src_id:</b><td>21276 <tr><td><b>Name:</b><td>MZUZU <tr><td><b>Area:</b><td>MALAWI <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21276"">Station details</a></center>"
36.75,-1.3,,"<table> <tr><td><b>src_id:</b><td>21284 <tr><td><b>Name:</b><td>NAIROBI/DAGORETTI <tr><td><b>Area:</b><td>KENYA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21284"">Station details</a></center>"
45.417,39.2,,"<table> <tr><td><b>src_id:</b><td>23624 <tr><td><b>Name:</b><td>NAKHCHIVAN <tr><td><b>Area:</b><td>AZERBAIJAN <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23624"">Station details</a></center>"
36.1,-0.267,,"<table> <tr><td><b>src_id:</b><td>21114 <tr><td><b>Name:</b><td>NAKURU <tr><td><b>Area:</b><td>KENYA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21114"">Station details</a></center>"
71.583,40.983,,"<table> <tr><td><b>src_id:</b><td>21139 <tr><td><b>Name:</b><td>NAMANGAN <tr><td><b>Area:</b><td>UZBEKISTAN <tr><td><b>Start date:</b><td>01-09-1990 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21139"">Station details</a></center>"
127.083,-3.25,,"<table> <tr><td><b>src_id:</b><td>21142 <tr><td><b>Name:</b><td>NAMLEA <tr><td><b>Area:</b><td>MALUKU & IRIAN JAYA <tr><td><b>Start date:</b><td>01-11-1990 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21142"">Station details</a></center>"
35.833,-1.133,,"<table> <tr><td><b>src_id:</b><td>21149 <tr><td><b>Name:</b><td>NAROK <tr><td><b>Area:</b><td>KENYA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21149"">Station details</a></center>"
68.367,26.25,,"<table> <tr><td><b>src_id:</b><td>21121 <tr><td><b>Name:</b><td>NAWABSHAH <tr><td><b>Area:</b><td>PAKISTAN <tr><td><b>Start date:</b><td>01-01-1996 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21121"">Station details</a></center>"
-97.8,42.2,,"<table> <tr><td><b>src_id:</b><td>23706 <tr><td><b>Name:</b><td>NELIGH: NE. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23706"">Station details</a></center>"
-95.633,37.367,,"<table> <tr><td><b>src_id:</b><td>23712 <tr><td><b>Name:</b><td>NEODESHA: KS. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23712"">Station details</a></center>"
-57.033,5.95,,"<table> <tr><td><b>src_id:</b><td>21202 <tr><td><b>Name:</b><td>NICKERIE <tr><td><b>Area:</b><td>SURINAME <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21202"">Station details</a></center>"
22.467,61.85,,"<table> <tr><td><b>src_id:</b><td>23544 <tr><td><b>Name:</b><td>NIINISALO <tr><td><b>Area:</b><td>FINLAND <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23544"">Station details</a></center>"
62.75,28.817,,"<table> <tr><td><b>src_id:</b><td>21873 <tr><td><b>Name:</b><td>NOKKUNDI <tr><td><b>Area:</b><td>PAKISTAN <tr><td><b>Start date:</b><td>01-01-1995 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=21873"">Station details</a></center>"
-108.25,52.767,,"<table> <tr><td><b>src_id:</b><td>22268 <tr><td><b>Name:</b><td>NORTH BATTLEFORD: SASK. <tr><td><b>Area:</b><td>CANADA <tr><td><b>Start date:</b><td>01-04-1996 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=22268"">Station details</a></center>"
150.533,-34.95,,"<table> <tr><td><b>src_id:</b><td>22285 <tr><td><b>Name:</b><td>NOWRA RAN AIR STATION <tr><td><b>Area:</b><td>AUSTRALIA <tr><td><b>Start date:</b><td>01-01-1989 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=22285"">Station details</a></center>"
-107.95,30.367,,"<table> <tr><td><b>src_id:</b><td>22278 <tr><td><b>Name:</b><td>NUEVAS CASAS GRANDES: CHIH. <tr><td><b>Area:</b><td>MEXICO <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=22278"">Station details</a></center>"
59.617,42.45,,"<table> <tr><td><b>src_id:</b><td>22245 <tr><td><b>Name:</b><td>NUKUS <tr><td><b>Area:</b><td>UZBEKISTAN <tr><td><b>Start date:</b><td>01-09-1990 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=22245"">Station details</a></center>"
144.783,13.467,,"<table> <tr><td><b>src_id:</b><td>22240 <tr><td><b>Name:</b><td>NWSO AGANA: GUAM: MARIANA: IS. <tr><td><b>Area:</b><td>PACIFIC ISLANDS NORTH OF EQUATOR <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=22240"">Station details</a></center>"
11.933,78.917,,"<table> <tr><td><b>src_id:</b><td>23530 <tr><td><b>Name:</b><td>NY-ALESUND II <tr><td><b>Area:</b><td>NORWAY <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23530"">Station details</a></center>"
36.967,-0.5,,"<table> <tr><td><b>src_id:</b><td>22255 <tr><td><b>Name:</b><td>NYERI <tr><td><b>Area:</b><td>KENYA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=22255"">Station details</a></center>"
-88.867,34.083,,"<table> <tr><td><b>src_id:</b><td>23734 <tr><td><b>Name:</b><td>OKOLONA: MS. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23734"">Station details</a></center>"
45.45,51.633,,"<table> <tr><td><b>src_id:</b><td>23618 <tr><td><b>Name:</b><td>OKTJABR'SKIJ GORODOK <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23618"">Station details</a></center>"
120.417,60.367,,"<table> <tr><td><b>src_id:</b><td>22334 <tr><td><b>Name:</b><td>OLEKMINSK <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=22334"">Station details</a></center>"
20.417,53.767,,"<table> <tr><td><b>src_id:</b><td>22339 <tr><td><b>Name:</b><td>OLSZTYN <tr><td><b>Area:</b><td>POLAND <tr><td><b>Start date:</b><td>01-09-1985 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=22339"">Station details</a></center>"
160.533,65.233,,"<table> <tr><td><b>src_id:</b><td>23745 <tr><td><b>Name:</b><td>OMOLON <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23745"">Station details</a></center>"
21.933,47.05,,"<table> <tr><td><b>src_id:</b><td>22297 <tr><td><b>Name:</b><td>ORADEA <tr><td><b>Area:</b><td>ROMANIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=22297"">Station details</a></center>"
10.717,59.95,,"<table> <tr><td><b>src_id:</b><td>23535 <tr><td><b>Name:</b><td>OSLO-BLINDERN <tr><td><b>Area:</b><td>NORWAY <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23535"">Station details</a></center>"
152.833,76.15,,"<table> <tr><td><b>src_id:</b><td>23358 <tr><td><b>Name:</b><td>OSTROV ZOHOVA <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>01-07-1996 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23358"">Station details</a></center>"
167.233,-20.767,,"<table> <tr><td><b>src_id:</b><td>22169 <tr><td><b>Name:</b><td>OUANAHAM (ILE LIFOU) <tr><td><b>Area:</b><td>NEW CALEDONIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=22169"">Station details</a></center>"
5.4,31.933,,"<table> <tr><td><b>src_id:</b><td>22170 <tr><td><b>Name:</b><td>OUARGLA <tr><td><b>Area:</b><td>ALGERIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=22170"">Station details</a></center>"
25.367,64.933,,"<table> <tr><td><b>src_id:</b><td>23542 <tr><td><b>Name:</b><td>OULU <tr><td><b>Area:</b><td>FINLAND <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23542"">Station details</a></center>"
124.667,37.967,,"<table> <tr><td><b>src_id:</b><td>23667 <tr><td><b>Name:</b><td>PAENGNYONGDO AB <tr><td><b>Area:</b><td>REPUBLIC OF KOREA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23667"">Station details</a></center>"
114,-1,,"<table> <tr><td><b>src_id:</b><td>22151 <tr><td><b>Name:</b><td>PALANGKARAYA/ PANARUNG <tr><td><b>Area:</b><td>INDONESIA <tr><td><b>Start date:</b><td>01-01-1989 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=22151"">Station details</a></center>"
-95.717,31.783,,"<table> <tr><td><b>src_id:</b><td>23731 <tr><td><b>Name:</b><td>PALESTINE: TX. <tr><td><b>Area:</b><td>UNITED STATES OF AMERICA <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23731"">Station details</a></center>"
2.4,48.733,,"<table> <tr><td><b>src_id:</b><td>23565 <tr><td><b>Name:</b><td>PARIS-ORLY <tr><td><b>Area:</b><td>FRANCE <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23565"">Station details</a></center>"
63.483,25.267,,"<table> <tr><td><b>src_id:</b><td>23644 <tr><td><b>Name:</b><td>PASNI <tr><td><b>Area:</b><td>PAKISTAN <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23644"">Station details</a></center>"
94.767,16.767,,"<table> <tr><td><b>src_id:</b><td>22225 <tr><td><b>Name:</b><td>PATHEIN <tr><td><b>Area:</b><td>MYANMAR <tr><td><b>Start date:</b><td>01-01-1993 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=22225"">Station details</a></center>"
21.733,38.25,,"<table> <tr><td><b>src_id:</b><td>23741 <tr><td><b>Name:</b><td>PATRAI <tr><td><b>Area:</b><td>GREECE <tr><td><b>Start date:</b><td>01-01-1850 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=23741"">Station details</a></center>"
